+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+-----------+
| Number of Nodes |  %   | Number of Edges | (%) k | k  | Clique size k? | Basic Operations |          Time          |   Memory  |
|        74       |  50  |       1350      |   25  | 18 |     False      |       8666       | 0.0070307254791259766  |    0.0    |
|        74       |  50  |       1350      |   50  | 37 |     False      |       8666       | 0.0070912837982177734  |    0.0    |
|        74       |  50  |       1350      |   75  | 55 |     False      |       8666       |  0.007054805755615234  |    0.0    |
|        74       |  75  |       2026      |  12.5 | 9  |      True      |      37850       |  0.02993631362915039   |    0.0    |
|        74       |  75  |       2026      |   25  | 18 |     False      |      37850       |  0.02991485595703125   |    0.0    |
|        74       |  75  |       2026      |   50  | 37 |     False      |      37850       |  0.029903173446655273  |    0.0    |
|        74       |  75  |       2026      |   75  | 55 |     False      |      37850       |  0.030035018920898438  |    0.0    |
|        75       | 12.5 |       347       |  12.5 | 9  |     False      |       544        | 0.0006017684936523438  |    0.0    |
|        75       | 12.5 |       347       |   25  | 18 |     False      |       544        | 0.0005130767822265625  |    0.0    |
|        75       | 12.5 |       347       |   50  | 37 |     False      |       544        | 0.0004930496215820312  |    0.0    |
|        75       | 12.5 |       347       |   75  | 56 |     False      |       544        | 0.0004661083221435547  |    0.0    |
|        75       |  25  |       694       |  12.5 | 9  |     False      |       1357       | 0.0012140274047851562  |    0.0    |
|        75       |  25  |       694       |   25  | 18 |     False      |       1357       | 0.0011849403381347656  |    0.0    |
|        75       |  25  |       694       |   50  | 37 |     False      |       1357       | 0.0011610984802246094  |    0.0    |
|        75       |  25  |       694       |   75  | 56 |     False      |       1357       | 0.0011739730834960938  |    0.0    |
|        75       |  50  |       1388      |  12.5 | 9  |     False      |       9755       |  0.007887125015258789  |    0.0    |
|        75       |  50  |       1388      |   25  | 18 |     False      |       9755       |   0.0079498291015625   |    0.0    |
|        75       |  50  |       1388      |   50  | 37 |     False      |       9755       |  0.007934093475341797  |    0.0    |
|        75       |  50  |       1388      |   75  | 56 |     False      |       9755       |  0.007955074310302734  |    0.0    |
|        75       |  75  |       2081      |  12.5 | 9  |      True      |      43712       |  0.03413105010986328   |    0.0    |
|        75       |  75  |       2081      |   25  | 18 |     False      |      43712       |  0.03438591957092285   |    0.0    |
|        75       |  75  |       2081      |   50  | 37 |     False      |      43712       |  0.042207956314086914  |    0.0    |
|        75       |  75  |       2081      |   75  | 56 |     False      |      43712       |  0.03467702865600586   |    0.0    |
|        76       | 12.5 |       356       |  12.5 | 9  |     False      |       535        | 0.0006122589111328125  |    0.0    |
|        76       | 12.5 |       356       |   25  | 19 |     False      |       535        | 0.0004658699035644531  |    0.0    |
|        76       | 12.5 |       356       |   50  | 38 |     False      |       535        | 0.00045800209045410156 |    0.0    |
|        76       | 12.5 |       356       |   75  | 57 |     False      |       535        | 0.0004658699035644531  |    0.0    |
|        76       |  25  |       712       |  12.5 | 9  |     False      |       1571       | 0.0013861656188964844  |    0.0    |
|        76       |  25  |       712       |   25  | 19 |     False      |       1571       | 0.0013699531555175781  |    0.0    |
|        76       |  25  |       712       |   50  | 38 |     False      |       1571       | 0.0013611316680908203  |    0.0    |
|        76       |  25  |       712       |   75  | 57 |     False      |       1571       | 0.0013620853424072266  |    0.0    |
|        76       |  50  |       1425      |  12.5 | 9  |     False      |      10210       |  0.008356094360351562  |    0.0    |
|        76       |  50  |       1425      |   25  | 19 |     False      |      10210       |  0.008365154266357422  |    0.0    |
|        76       |  50  |       1425      |   50  | 38 |     False      |      10210       |  0.008365869522094727  |    0.0    |
|        76       |  50  |       1425      |   75  | 57 |     False      |      10210       |  0.008414983749389648  |    0.0    |
|        76       |  75  |       2138      |  12.5 | 9  |      True      |      46054       |  0.03606891632080078   |    0.0    |
|        76       |  75  |       2138      |   25  | 19 |     False      |      46054       |  0.03653907775878906   |    0.0    |
|        76       |  75  |       2138      |   50  | 38 |     False      |      46054       |   0.0362248420715332   |    0.0    |
|        76       |  75  |       2138      |   75  | 57 |     False      |      46054       |  0.03626513481140137   |    0.0    |
|        77       | 12.5 |       366       |  12.5 | 9  |     False      |       548        | 0.0006358623504638672  |    0.0    |
|        77       | 12.5 |       366       |   25  | 19 |     False      |       548        | 0.00048089027404785156 |    0.0    |
|        77       | 12.5 |       366       |   50  | 38 |     False      |       548        | 0.0004699230194091797  |    0.0    |
|        77       | 12.5 |       366       |   75  | 57 |     False      |       548        | 0.00046896934509277344 |    0.0    |
|        77       |  25  |       732       |  12.5 | 9  |     False      |       1671       | 0.0014519691467285156  |    0.0    |
|        77       |  25  |       732       |   25  | 19 |     False      |       1671       | 0.0014348030090332031  |    0.0    |
|        77       |  25  |       732       |   50  | 38 |     False      |       1671       | 0.0014519691467285156  |    0.0    |
|        77       |  25  |       732       |   75  | 57 |     False      |       1671       | 0.0014188289642333984  |    0.0    |
|        77       |  50  |       1463      |  12.5 | 9  |     False      |       8621       |  0.00693511962890625   |    0.0    |
|        77       |  50  |       1463      |   25  | 19 |     False      |       8621       |  0.006955146789550781  |    0.0    |
|        77       |  50  |       1463      |   50  | 38 |     False      |       8621       |  0.00695490837097168   | 56.546875 |
|        77       |  50  |       1463      |   75  | 57 |     False      |       8621       |  0.006927013397216797  |    0.0    |
|        77       |  75  |       2194      |  12.5 | 9  |      True      |      46219       |  0.03612780570983887   |  0.046875 |
|        77       |  75  |       2194      |   25  | 19 |     False      |      46219       |  0.03674793243408203   |  0.015625 |
|        77       |  75  |       2194      |   50  | 38 |     False      |      46219       |  0.03679013252258301   |    0.0    |
|        77       |  75  |       2194      |   75  | 57 |     False      |      46219       |  0.03682994842529297   |    0.0    |
|        78       | 12.5 |       375       |  12.5 | 9  |     False      |       649        | 0.0007102489471435547  |    0.0    |
|        78       | 12.5 |       375       |   25  | 19 |     False      |       649        |  0.000553131103515625  |    0.0    |
|        78       | 12.5 |       375       |   50  | 39 |     False      |       649        | 0.0005440711975097656  |    0.0    |
|        78       | 12.5 |       375       |   75  | 58 |     False      |       649        | 0.0005357265472412109  |    0.0    |
|        78       |  25  |       751       |  12.5 | 9  |     False      |       1714       | 0.0015292167663574219  |    0.0    |
|        78       |  25  |       751       |   25  | 19 |     False      |       1714       | 0.0015158653259277344  |    0.0    |
|        78       |  25  |       751       |   50  | 39 |     False      |       1714       |  0.00150299072265625   |    0.0    |
|        78       |  25  |       751       |   75  | 58 |     False      |       1714       |   0.0014801025390625   |    0.0    |
|        78       |  50  |       1502      |  12.5 | 9  |     False      |       8853       | 0.0071887969970703125  |    0.0    |
|        78       |  50  |       1502      |   25  | 19 |     False      |       8853       |  0.007234096527099609  |    0.0    |
|        78       |  50  |       1502      |   50  | 39 |     False      |       8853       |  0.014838695526123047  |    0.0    |
|        78       |  50  |       1502      |   75  | 58 |     False      |       8853       |  0.007246971130371094  |    0.0    |
|        78       |  75  |       2252      |  12.5 | 9  |      True      |      61766       |   0.0481572151184082   |    0.0    |
|        78       |  75  |       2252      |   25  | 19 |     False      |      61766       |  0.04853487014770508   |    0.0    |
|        78       |  75  |       2252      |   50  | 39 |     False      |      61766       |  0.04856705665588379   |    0.0    |
|        78       |  75  |       2252      |   75  | 58 |     False      |      61766       |   0.0486600399017334   |    0.0    |
|        79       | 12.5 |       385       |  12.5 | 9  |     False      |       622        | 0.0007190704345703125  |    0.0    |
|        79       | 12.5 |       385       |   25  | 19 |     False      |       622        | 0.0005409717559814453  |    0.0    |
|        79       | 12.5 |       385       |   50  | 39 |     False      |       622        | 0.0005331039428710938  |    0.0    |
|        79       | 12.5 |       385       |   75  | 59 |     False      |       622        | 0.0005269050598144531  |    0.0    |
|        79       |  25  |       770       |  12.5 | 9  |     False      |       1677       |  0.001461029052734375  |    0.0    |
|        79       |  25  |       770       |   25  | 19 |     False      |       1677       | 0.0014541149139404297  |    0.0    |
|        79       |  25  |       770       |   50  | 39 |     False      |       1677       | 0.0014400482177734375  |    0.0    |
|        79       |  25  |       770       |   75  | 59 |     False      |       1677       | 0.0014278888702392578  |    0.0    |
|        79       |  50  |       1540      |  12.5 | 9  |     False      |      10083       |  0.008147954940795898  |    0.0    |
|        79       |  50  |       1540      |   25  | 19 |     False      |      10083       |  0.008309125900268555  |    0.0    |
|        79       |  50  |       1540      |   50  | 39 |     False      |      10083       |  0.008147954940795898  |    0.0    |
|        79       |  50  |       1540      |   75  | 59 |     False      |      10083       |  0.00816798210144043   |    0.0    |
|        79       |  75  |       2311      |  12.5 | 9  |      True      |      53381       |  0.04111623764038086   |    0.0    |
|        79       |  75  |       2311      |   25  | 19 |     False      |      53381       |  0.04179811477661133   |    0.0    |
|        79       |  75  |       2311      |   50  | 39 |     False      |      53381       |  0.04179883003234863   |    0.0    |
|        79       |  75  |       2311      |   75  | 59 |     False      |      53381       |  0.04186606407165527   |    0.0    |
+-----------------+------+-----------------+-------+----+----------------+------------------+------------------------+-----------+
